payment_id,timestamp,currency,amount,amount_cad,channel,customer_segment,customer_risk_tier,sender_country,receiver_country,cross_border,sender_bic,receiver_bic,sender_id,receiver_id,payment_purpose,sanctions_flag,rule_high_value,rule_cb_high,rule_high_risk_country,date,rule_velocity,date_dt,near_threshold,rule_structuring,flagged
3067,2024-12-26 05:43:00,INR,11744414.9,187910.64,RTP,Retail,Low,NO,NZ,1,TZTPCADKD33,QXWANLHN3S7,17449,39287,Remittance,0,1,1,0,2024-12-26,0,2024-12-26,0,0,1
9164,2024-07-16 05:58:00,EUR,77535.26,113976.83,SWIFT,Retail,Low,BR,SG,1,PMFEITV9FR4,CDZUAR5PU1N,17450,35113,Loan Repayment,0,1,1,0,2024-07-16,0,2024-07-16,0,0,1
9168,2024-07-09 07:02:00,CNY,345112.11,65571.3,SWIFT,Retail,Low,HK,NL,1,BUPTNL35LYH,UDUQZAUBYHW,17453,32637,Vendor Settlement,0,0,0,0,2024-07-09,0,2024-07-09,0,0,0
3464,2024-12-29 07:54:00,AUD,17894.76,16105.28,SWIFT,Retail,Low,JP,UA,1,KCOFIT5V97B,OLOLDKD9MXU,17453,36966,Internal Transfer,1,0,0,1,2024-12-29,0,2024-12-29,0,0,1
5403,2024-03-09 04:39:00,GBP,56546.6,97260.15,SWIFT,Corporate,Low,CN,JP,1,LHDYCAYXFRV,EELQPLSZMLC,17454,20000,Remittance,0,0,1,0,2024-03-09,0,2024-03-09,1,0,1
3983,2024-06-04 14:38:00,EUR,24644.14,36226.89,SWIFT,Retail,Medium,HK,SE,1,CHLPIN9LCRW,AXXQCH7EOXH,17454,20213,Invoice Payment,0,0,0,0,2024-06-04,0,2024-06-04,0,0,0
8053,2025-05-12 18:08:00,INR,12727544.72,203640.72,SWIFT,Retail,High,FR,NL,1,IMGDJPFKGOK,OWSTIE6YK8W,17455,24825,Loan Repayment,0,1,1,0,2025-05-12,0,2025-05-12,0,0,1
7862,2025-06-02 03:02:00,JPY,18422301.71,202645.32,SWIFT,Retail,Low,DE,SA,1,QAVPBR4WO43,VSCMHKFWSN2,17455,21634,Internal Transfer,0,1,1,0,2025-06-02,0,2025-06-02,0,0,1
4151,2024-02-09 12:14:00,AUD,24612.28,22151.05,SWIFT,Retail,Medium,AU,AR,1,PSSRAEVSQHZ,WWGFJPEKVE9,17456,36909,Internal Transfer,0,0,0,0,2024-02-09,0,2024-02-09,0,0,0
4570,2024-10-23 09:20:00,INR,11282063.91,180513.02,WIRE,Retail,Low,BR,ES,1,ZJVNPLVVYQZ,LNSMTR6BR9E,17456,26839,Invoice Payment,0,1,1,0,2024-10-23,0,2024-10-23,0,0,1
1848,2024-02-04 12:59:00,CNY,522057.14,99190.86,SWIFT,Retail,Low,UA,SG,1,DXBXUSNJCCW,CHEMNZM1ZHZ,17457,24452,FX Transfer,0,0,1,0,2024-02-04,0,2024-02-04,1,0,1
6071,2024-02-14 10:10:00,CAD,54022.6,54022.6,SWIFT,Retail,Medium,ZA,NO,1,CVWCNONURZT,FLYTAUE2TMT,17457,24248,Remittance,0,0,0,0,2024-02-14,0,2024-02-14,0,0,0
1483,2025-08-28 20:55:00,EUR,73344.3,107816.12,RTP,Retail,Low,IT,BR,1,ZDBKAEX7M7U,MSVOSEHUCCU,17457,37748,Remittance,0,1,1,0,2025-08-28,0,2025-08-28,0,0,1
5083,2024-01-06 00:42:00,CNY,430596.32,81813.3,ACH,Retail,Low,NO,IE,1,UUORSGEEMMN,KTRKIT38OKG,17458,24251,Remittance,0,0,1,0,2024-01-06,0,2024-01-06,0,0,1
5487,2024-07-18 19:28:00,AUD,90890.86,81801.77,SWIFT,Retail,Low,US,DE,1,MTNHCH4M29K,NXRMBRIXPAO,17458,33530,Invoice Payment,0,0,1,0,2024-07-18,0,2024-07-18,0,0,1
5889,2025-03-17 05:59:00,EUR,107335.99,157783.91,ACH,Retail,Low,MX,FR,1,BPAJGBR7N3E,QPJHRU617GZ,17459,24700,Remittance,0,1,1,0,2025-03-17,0,2025-03-17,0,0,1
2495,2024-04-02 12:03:00,CNY,817316.9,155290.21,SWIFT,Retail,Low,ZA,CH,1,OGOXCAG5LHS,MGGIITJA9XU,17460,33400,Payroll,0,1,1,0,2024-04-02,0,2024-04-02,0,0,1
9399,2024-11-30 21:47:00,USD,10086.75,13617.11,SWIFT,Retail,Low,NO,IE,1,FXASINK611V,KPEYDEPCEPC,17460,21610,Internal Transfer,0,0,0,0,2024-11-30,0,2024-11-30,0,0,0
4613,2025-03-07 01:34:00,GBP,86918.31,149499.49,SWIFT,Retail,Low,AU,SE,1,RSSASGALDO0,HDQLSG04TU7,17460,35571,Payroll,0,1,1,0,2025-03-07,0,2025-03-07,0,0,1
5953,2024-12-07 04:58:00,INR,3100326.32,49605.22,SWIFT,Retail,Low,AE,UA,1,PTSVZA2HJO8,WWNFBR1SVZW,17462,38461,Remittance,0,0,0,1,2024-12-07,0,2024-12-07,0,0,1
7055,2025-04-17 07:08:00,USD,48351.09,65273.97,SEPA,Retail,Medium,HK,ZA,1,LAOBAER13N6,TCZVITJCBTI,17463,26179,Remittance,0,0,0,0,2025-04-17,0,2025-04-17,0,0,0
9999,2024-10-07 01:26:00,EUR,15678.61,23047.56,SWIFT,Retail,Low,CN,HK,1,VPKZIEZVU6Q,ETKOZA9MQBY,17464,34791,Vendor Settlement,0,0,0,0,2024-10-07,0,2024-10-07,0,0,0
7681,2025-09-22 16:49:00,JPY,8259434.33,90853.78,ACH,Retail,Low,AU,IN,1,JLSEDKQWFG6,QOQWRU4NX27,17466,36047,Tax Payment,0,0,1,0,2025-09-22,0,2025-09-22,0,0,1
6217,2024-11-14 08:49:00,INR,13303330.62,212853.29,ACH,Corporate,Low,NZ,ES,1,MENFIN3PEXN,JOXMIT68JMJ,17468,29367,Remittance,0,1,1,0,2024-11-14,0,2024-11-14,0,0,1
5838,2025-02-04 14:45:00,EUR,87450.57,128552.34,WIRE,Retail,Low,AE,CN,1,EWGBTRPNULL,KSEIIETGNMN,17469,21494,Internal Transfer,0,1,1,0,2025-02-04,0,2025-02-04,0,0,1
5527,2025-03-30 13:53:00,CAD,18767.4,18767.4,RTP,Retail,High,US,JP,1,VZLJESG2H4Z,AJIVZADCRM8,17470,29211,Remittance,0,0,0,0,2025-03-30,0,2025-03-30,0,0,0
2053,2024-02-14 09:57:00,JPY,8132890.57,89461.8,SWIFT,SMB,Low,SA,CH,1,LEJOSABO800,GGSTIEZDQRA,17472,23609,Remittance,0,0,1,0,2024-02-14,0,2024-02-14,0,0,1
582,2024-05-28 21:25:00,AUD,134219.53,120797.58,SWIFT,Retail,Low,ES,NZ,1,PQAFDKRO85B,XABEZAPZMLG,17472,37725,Invoice Payment,0,1,1,0,2024-05-28,0,2024-05-28,0,0,1
3140,2025-03-29 01:06:00,GBP,43392.9,74635.79,SWIFT,SMB,Low,RU,GB,1,AZHCCA9JBXE,VAMOAEAVW99,17472,22941,Loan Repayment,0,0,0,0,2025-03-29,0,2025-03-29,0,0,0
8782,2024-08-27 23:55:00,USD,175339.8,236708.73,SWIFT,Retail,Low,AU,AE,1,AJQJSALW21D,SYHOCAURGLY,17473,33161,Invoice Payment,0,1,1,0,2024-08-27,0,2024-08-27,0,0,1
7893,2024-08-24 18:13:00,EUR,160399.39,235787.1,SWIFT,Retail,Medium,JP,IT,1,QGUCBRKYM66,EQISARA11A3,17474,27369,Internal Transfer,0,1,1,0,2024-08-24,0,2024-08-24,0,0,1
362,2025-06-16 00:59:00,CAD,129264.48,129264.48,WIRE,Retail,Low,HK,RU,1,BYURESNVTHB,TEOACA3I8EU,17474,21980,Remittance,1,1,1,1,2025-06-16,0,2025-06-16,0,0,1
8783,2025-05-13 16:25:00,INR,6046551.63,96744.83,SWIFT,Retail,Low,ES,SA,1,JZBFGB4747D,DZBLARXC5F1,17477,33148,Remittance,0,0,1,0,2025-05-13,0,2025-05-13,1,0,1
3504,2024-08-25 07:32:00,JPY,4245238.83,46697.63,RTP,Retail,Medium,IE,SG,1,ESGETR5MYF7,YIAQAUUJQL8,17478,37211,Invoice Payment,0,0,0,0,2024-08-25,0,2024-08-25,0,0,0
7872,2024-06-14 14:28:00,CAD,146608.07,146608.07,SWIFT,SMB,Low,ZA,AR,1,KLIXDEXJBJW,IYZCESMET90,17479,31466,Loan Repayment,0,1,1,0,2024-06-14,0,2024-06-14,0,0,1
3756,2024-08-29 04:05:00,CNY,1038983.09,197406.79,WIRE,Retail,Low,AR,NO,1,ZGSTAUPJD80,SVBCCNFOCY2,17479,28644,Loan Repayment,0,1,1,0,2024-08-29,0,2024-08-29,0,0,1
6734,2024-07-19 19:58:00,USD,83928.81,113303.89,SWIFT,SMB,Low,AE,UA,1,IKHITR7D3P3,EWQCSEVGR14,17480,33891,Internal Transfer,1,1,1,1,2024-07-19,0,2024-07-19,0,0,1
5225,2025-02-02 10:25:00,AUD,104729.93,94256.94,SWIFT,Retail,Medium,MX,DK,1,AKPCZA5UZLQ,RECGES7CZF7,17480,33379,FX Transfer,0,0,1,0,2025-02-02,0,2025-02-02,0,0,1
3384,2024-10-25 18:46:00,USD,61243.97,82679.36,SEPA,Retail,Medium,JP,US,1,ZDNDIN9R13M,PZCRIEGXZWV,17481,34887,Remittance,0,0,1,0,2024-10-25,0,2024-10-25,0,0,1
3349,2024-06-20 04:57:00,GBP,72146.06,124091.22,WIRE,Retail,Medium,NL,BR,1,IBXDNZZFAQH,GKIHPLHJ9SV,17482,27867,Payroll,0,1,1,0,2024-06-20,0,2024-06-20,0,0,1
6789,2025-08-19 20:06:00,INR,1189977.85,19039.65,SWIFT,Corporate,Medium,NL,FR,1,NQJMFR9UYX2,UGUGCHOZ5ZV,17482,32498,Internal Transfer,0,0,0,0,2025-08-19,0,2025-08-19,0,0,0
4558,2024-11-23 06:32:00,CAD,9734.73,9734.73,SWIFT,SMB,Low,NZ,SE,1,KCBYCHBL84W,YSPRAERQ7K3,17484,22592,Internal Transfer,0,0,0,0,2024-11-23,0,2024-11-23,0,0,0
3432,2025-04-12 00:50:00,EUR,166621.27,244933.27,SWIFT,Retail,Low,UA,AE,1,VBKRSA9EH4U,FHCKNZDVMTP,17484,26692,Internal Transfer,0,1,1,0,2025-04-12,0,2025-04-12,0,0,1
6508,2024-05-15 04:47:00,EUR,86267.93,126813.86,RTP,Retail,Low,UA,CA,1,NKJEBR075EJ,QNJCZAG01D8,17486,32476,Remittance,0,1,1,0,2024-05-15,0,2024-05-15,0,0,1
8604,2024-12-18 15:02:00,AUD,29382.4,26444.16,SWIFT,SMB,Low,NL,FR,1,XZYPTRWIA4P,PJHOCAGVMY0,17487,33825,Loan Repayment,0,0,0,0,2024-12-18,0,2024-12-18,0,0,0
2555,2025-07-02 17:33:00,INR,8369214.42,133907.43,SWIFT,Retail,Medium,US,JP,1,LUQBMXK3VH2,MONGDK4CM2S,17487,32793,Remittance,0,1,1,0,2025-07-02,0,2025-07-02,0,0,1
877,2024-01-23 17:59:00,USD,147203.8,198725.13,SWIFT,Retail,Low,MX,DK,1,LPCGIE0SK8N,LNAOBRP21PK,17488,30423,Payroll,0,1,1,0,2024-01-23,0,2024-01-23,0,0,1
6945,2024-01-09 14:07:00,AUD,82571.06,74313.95,ACH,Retail,Low,SA,SA,0,XQHTRUDDAQ6,UHXMTRNA0XB,17490,26430,Payroll,0,0,0,0,2024-01-09,0,2024-01-09,0,0,0
5039,2025-05-11 00:30:00,EUR,28952.62,42560.35,WIRE,Corporate,Low,AE,IN,1,OWUTMXDWTQ3,UWZLFRTTCF9,17493,26677,Loan Repayment,0,0,0,0,2025-05-11,0,2025-05-11,0,0,0
1911,2025-02-09 00:42:00,GBP,62208.42,106998.48,SWIFT,Corporate,Low,TR,FR,1,IXCICNIBVHR,NEKNINPCLYD,17498,35636,Remittance,0,1,1,0,2025-02-09,0,2025-02-09,0,0,1
915,2025-02-03 03:15:00,CNY,484221.66,92002.12,WIRE,Corporate,Medium,CN,MX,1,GFCRGB51Y3X,ARPZPLATYLK,17501,37264,Invoice Payment,0,0,1,0,2025-02-03,0,2025-02-03,0,0,1
8521,2024-04-10 17:25:00,CNY,376501.1,71535.21,ACH,Retail,Medium,US,MX,1,IKNCTRGBR7I,GMCUNOVQREF,17502,20084,Payroll,0,0,0,0,2024-04-10,0,2024-04-10,0,0,0
186,2024-05-14 21:57:00,EUR,166874.69,245305.79,ACH,Retail,Low,CN,IT,1,JERWUA2KN1I,FFJJAR6JADN,17502,32844,Internal Transfer,0,1,1,0,2024-05-14,0,2024-05-14,0,0,1
88,2025-06-22 13:17:00,INR,9439865.2,151037.84,RTP,Retail,Low,MX,ES,1,HCTLCATTA8I,ECGVCAA70J4,17502,20771,Invoice Payment,0,1,1,0,2025-06-22,0,2025-06-22,0,0,1
405,2025-09-13 03:21:00,EUR,162569.51,238977.18,ACH,SMB,High,NL,NO,1,DXIIFR1WDXR,TYJWNORWRFV,17502,20219,FX Transfer,0,1,1,0,2025-09-13,0,2025-09-13,0,0,1
4927,2025-02-05 05:05:00,AUD,88727.25,79854.53,SWIFT,Retail,Low,IE,IE,0,DXHYINYZCDM,FPGNNLWAN5L,17503,33224,Tax Payment,0,0,0,0,2025-02-05,0,2025-02-05,0,0,0
352,2024-01-31 20:50:00,USD,140694.72,189937.87,SWIFT,Retail,Medium,ES,RU,1,MOWBCNCFCY4,UBAQNZ8JSDM,17505,22627,Internal Transfer,0,1,1,1,2024-01-31,0,2024-01-31,0,0,1
8121,2025-05-11 03:07:00,GBP,81778.64,140659.26,WIRE,SMB,Low,CN,AR,1,SKXBUS8I4ST,FOXCCATZQ8D,17505,22285,Loan Repayment,0,1,1,0,2025-05-11,0,2025-05-11,0,0,1
5112,2025-09-27 23:06:00,INR,3136858.5,50189.74,WIRE,SMB,Low,CH,DK,1,KCDNITIIZN6,BOSECA8M3WO,17507,21483,Invoice Payment,0,0,0,0,2025-09-27,0,2025-09-27,0,0,0
1696,2025-06-24 10:32:00,AUD,23690.95,21321.85,SWIFT,Retail,Low,SA,FR,1,WAIABR8BDFX,HGEWNZC7LX6,17508,27281,Loan Repayment,0,0,0,0,2025-06-24,0,2025-06-24,0,0,0
568,2025-01-23 12:38:00,GBP,55081.13,94739.54,SWIFT,SMB,Low,TR,AE,1,VPGHTR2PVB0,CGPTCNF9F2V,17510,28795,Payroll,0,0,1,0,2025-01-23,0,2025-01-23,0,0,1
3834,2024-07-18 02:40:00,CNY,100810.9,19154.07,SWIFT,Retail,Low,SG,CH,1,RLXBAE0HVE2,MMZUCH1UA4S,17511,27749,Invoice Payment,0,0,0,0,2024-07-18,0,2024-07-18,0,0,0
8929,2024-11-25 12:13:00,CAD,102186.61,102186.61,SWIFT,Retail,Low,PL,UA,1,VSIGING0JT1,ZPMTCNGFR7A,17512,24447,Remittance,0,1,1,1,2024-11-25,0,2024-11-25,0,0,1
5185,2024-06-22 11:21:00,INR,1440478.04,23047.65,ACH,Retail,Medium,NL,AE,1,KCDRITS9C4H,PWEMAR5D671,17513,22972,Tax Payment,0,0,0,0,2024-06-22,0,2024-06-22,0,0,0
4258,2025-01-06 16:25:00,USD,43523.05,58756.12,SWIFT,SMB,Low,CN,DK,1,WYUNFR6HH97,JWGSGB1KYJI,17513,36812,Payroll,0,0,0,0,2025-01-06,0,2025-01-06,0,0,0
8814,2024-03-16 16:11:00,EUR,148677.47,218555.88,SWIFT,Corporate,Low,AR,IN,1,TGZSNZBRWDT,LIWLIE9XJI6,17514,34761,Loan Repayment,0,1,1,0,2024-03-16,0,2024-03-16,0,0,1
7423,2024-05-24 11:31:00,INR,3893214.31,62291.43,WIRE,Corporate,Low,AE,BR,1,IPPSDKIWI6S,BGKFBRRJRPF,17514,24592,Tax Payment,0,0,0,0,2024-05-24,0,2024-05-24,0,0,0
9125,2024-10-02 18:13:00,USD,146777.51,198149.64,ACH,Retail,Low,TR,AR,1,VWUSNLEFKW3,COZNNZ85SLJ,17515,28668,FX Transfer,0,1,1,0,2024-10-02,0,2024-10-02,0,0,1
1701,2024-04-25 05:37:00,GBP,28335.19,48736.53,SWIFT,Retail,Medium,RU,CN,1,NGHRAEIDU79,XHVQINH4H6G,17517,24211,Loan Repayment,0,0,0,0,2024-04-25,0,2024-04-25,0,0,0
6186,2025-09-25 23:44:00,AUD,164279.65,147851.68,ACH,SMB,Medium,IE,SE,1,EKODTR75HDW,MKEICA1UHGR,17517,36590,Tax Payment,0,1,1,0,2025-09-25,0,2025-09-25,0,0,1
2209,2025-05-25 04:28:00,EUR,71154.67,104597.36,SWIFT,Retail,Medium,ZA,IT,1,CZGXAE9H04M,KQYDHKELNYW,17520,21877,Tax Payment,0,1,1,0,2025-05-25,0,2025-05-25,0,0,1
7723,2024-10-08 04:04:00,CNY,1189497.24,226004.48,ACH,Retail,Low,CH,NZ,1,VZOBBRHIE45,GXRBIN8KPGX,17521,33079,Loan Repayment,0,1,1,0,2024-10-08,0,2024-10-08,0,0,1
9410,2024-10-05 19:00:00,INR,6790596.3,108649.54,SWIFT,Retail,Medium,NO,AE,1,AYMBNZGZQJE,LLSHIEMWHU1,17522,38204,FX Transfer,0,1,1,0,2024-10-05,0,2024-10-05,0,0,1
6042,2025-07-16 14:13:00,CNY,937702.88,178163.55,SWIFT,Corporate,Low,IE,ZA,1,VKCPMXDDHOC,FXUGAR3JZLM,17522,39653,Tax Payment,0,1,1,0,2025-07-16,0,2025-07-16,0,0,1
5857,2025-03-27 13:54:00,CNY,79236.81,15054.99,SWIFT,Retail,Low,BR,NO,1,MUFBAUWPGPN,NLSGGB7VICC,17523,32889,FX Transfer,0,0,0,0,2025-03-27,0,2025-03-27,0,0,0
7242,2025-07-16 11:09:00,CAD,56500.89,56500.89,SWIFT,Retail,Medium,JP,CA,1,BMVSFRODEBZ,FDESAR8QRK2,17523,39955,FX Transfer,0,0,0,0,2025-07-16,0,2025-07-16,0,0,0
8272,2025-07-31 05:37:00,GBP,11996.11,20633.31,ACH,Retail,Low,SE,UA,1,CMPPDE3GEMI,LDPUITYB6L6,17523,37693,Loan Repayment,0,0,0,1,2025-07-31,0,2025-07-31,0,0,1
8289,2025-03-21 23:32:00,CNY,367033.62,69736.39,SWIFT,Retail,Low,ES,SG,1,HLDFZAMFCGQ,KFQMMX4ZSR6,17524,23537,Vendor Settlement,0,0,0,0,2025-03-21,0,2025-03-21,0,0,0
6129,2025-05-13 03:41:00,CAD,131965.15,131965.15,SWIFT,SMB,Low,SG,JP,1,CXVDSENUP15,UVMSAU8WRI3,17525,36839,Payroll,0,1,1,0,2025-05-13,0,2025-05-13,0,0,1
9694,2024-03-28 16:00:00,AUD,13078.21,11770.39,SWIFT,Retail,Low,CN,SE,1,FSOMJPTC9PV,SICONZ39B8F,17526,31920,Vendor Settlement,0,0,0,0,2024-03-28,0,2024-03-28,0,0,0
3937,2024-02-24 01:34:00,JPY,18281392.96,201095.32,SWIFT,Retail,Low,UA,IE,1,SVUNSAWAE4A,CQVXNOLIRJS,17528,24251,Loan Repayment,0,1,1,0,2024-02-24,0,2024-02-24,0,0,1
5490,2025-02-24 17:20:00,CNY,122126.94,23204.12,WIRE,Retail,Low,NO,ES,1,FDJEIEI0F8N,CRPFRUZ37TK,17528,33643,Tax Payment,0,0,0,0,2025-02-24,0,2025-02-24,0,0,0
1804,2024-07-19 12:55:00,CAD,83976.2,83976.2,SWIFT,Retail,Medium,IE,IN,1,MGLICA5TV3I,KNRSAR8JIXX,17530,30470,Tax Payment,0,0,1,0,2024-07-19,0,2024-07-19,0,0,1
8733,2024-01-16 04:55:00,JPY,2274591.17,25020.5,SWIFT,Retail,Low,GB,IT,1,WACSPLBQXF5,CGITIT7OLLO,17531,32623,Vendor Settlement,0,0,0,0,2024-01-16,0,2024-01-16,0,0,0
2634,2025-04-02 21:11:00,USD,147713.21,199412.83,ACH,SMB,Medium,US,CN,1,DCBZRUPCRL3,EOLHES4E4SI,17531,31259,Loan Repayment,0,1,1,0,2025-04-02,0,2025-04-02,0,0,1
4423,2024-02-23 11:16:00,GBP,150917.93,259578.84,SWIFT,Retail,Low,DE,CN,1,AHIYNZZ6KNK,EZYGTRUUD6G,17532,37668,Payroll,0,1,1,0,2024-02-23,0,2024-02-23,0,0,1
9480,2025-08-09 21:16:00,INR,2506564.86,40105.04,SWIFT,Corporate,Low,SA,CA,1,HISFRUT40SO,PQXZINOUYPU,17532,25380,Loan Repayment,0,0,0,0,2025-08-09,0,2025-08-09,0,0,0
2167,2024-06-16 03:22:00,GBP,39845.66,68534.54,SWIFT,Retail,Medium,CN,SE,1,HRDUNL60Q1T,XGNKZAKD15T,17533,34392,Vendor Settlement,0,0,0,0,2024-06-16,0,2024-06-16,0,0,0
3480,2025-07-06 08:13:00,CNY,27509.91,5226.88,ACH,Retail,Medium,HK,DK,1,ILDHMX85Z49,RIWPMXCQLAN,17533,26320,Loan Repayment,0,0,0,0,2025-07-06,0,2025-07-06,0,0,0
2887,2025-07-03 22:35:00,EUR,151303.54,222416.2,SWIFT,Retail,Medium,DK,SE,1,GRIUESECDGR,SENWNZJDLZN,17535,32776,Remittance,0,1,1,0,2025-07-03,0,2025-07-03,0,0,1
3982,2024-11-19 19:59:00,EUR,146594.86,215494.44,ACH,SMB,Medium,SG,NO,1,RTCWCA4X2E6,KIUNDEL37YK,17536,23820,Internal Transfer,0,1,1,0,2024-11-19,0,2024-11-19,0,0,1
6453,2024-11-07 00:20:00,AUD,35039.16,31535.24,ACH,Corporate,Medium,DE,JP,1,YTCBAU3EAD4,JDBJTRCEZ3V,17538,36157,Payroll,0,0,0,0,2024-11-07,0,2024-11-07,0,0,0
4512,2025-09-12 11:58:00,JPY,8758286.67,96341.15,RTP,SMB,Low,AE,GB,1,NYESZAAX0HV,RFAERU6RNIM,17538,32821,Internal Transfer,0,0,1,0,2025-09-12,0,2025-09-12,1,0,1
4029,2025-04-06 06:02:00,EUR,173165.5,254553.29,ACH,Retail,Low,SG,CH,1,JJVFUSCIVWF,EPFQDECWQX0,17539,32188,Remittance,0,1,1,0,2025-04-06,0,2025-04-06,0,0,1
5198,2024-05-16 06:00:00,CAD,131421.62,131421.62,SWIFT,Retail,Low,IE,JP,1,DZJVDKHHS6W,KKKMCH4TGAG,17540,32858,Tax Payment,0,1,1,0,2024-05-16,0,2024-05-16,0,0,1
6370,2024-09-10 23:33:00,CNY,41004.82,7790.92,ACH,Retail,Medium,GB,IT,1,LQGEGBF4JCJ,KLOTAUC43YA,17540,36463,Remittance,0,0,0,0,2024-09-10,0,2024-09-10,0,0,0
9359,2025-09-20 03:22:00,CNY,988342.76,187785.12,SWIFT,Corporate,Low,PL,SA,1,HSQAUARNXQ0,NCPNTRYTH51,17542,34742,Internal Transfer,0,1,1,0,2025-09-20,0,2025-09-20,0,0,1
4504,2024-11-28 15:54:00,INR,10408114.94,166529.84,SWIFT,Retail,Low,FR,CN,1,RWCMITQQ262,DAFSSGTND6Q,17543,25714,Payroll,0,1,1,0,2024-11-28,0,2024-11-28,0,0,1
850,2024-12-29 17:07:00,USD,128621.57,173639.12,SWIFT,Retail,Medium,JP,CA,1,JIHSPLTG77S,EOFYPLTZYBY,17543,29862,Payroll,0,1,1,0,2024-12-29,0,2024-12-29,0,0,1
7873,2024-02-19 07:23:00,EUR,165447.2,243207.38,SWIFT,Private Banking,Low,SE,SE,0,HOOBBRAUTYX,CLUHINCFQOC,17545,24340,FX Transfer,0,1,0,0,2024-02-19,0,2024-02-19,0,0,1
262,2024-06-15 13:13:00,GBP,158535.03,272680.25,SWIFT,Retail,Low,AR,GB,1,OPBHSGPVL8U,ZORHUS5DCYV,17546,28343,Payroll,0,1,1,0,2024-06-15,0,2024-06-15,0,0,1
1539,2025-01-27 12:02:00,EUR,27823.75,40900.91,SWIFT,Retail,Low,IE,DK,1,HRZYUAE75IA,XYRQFRWMI2O,17546,28662,Invoice Payment,0,0,0,0,2025-01-27,0,2025-01-27,0,0,0
5985,2025-07-10 19:31:00,INR,1915367.28,30645.88,SWIFT,SMB,Low,AU,CA,1,ENSIDK0TY4T,YLQZSGB1BK6,17548,20518,Payroll,0,0,0,0,2025-07-10,0,2025-07-10,0,0,0
4133,2024-05-14 14:15:00,JPY,13789664.77,151686.31,SWIFT,Retail,Low,FR,IN,1,YOSMSE5PQ3J,BOAQMXJ6RQL,17549,32695,Remittance,0,1,1,0,2024-05-14,0,2024-05-14,0,0,1
8071,2024-08-30 07:21:00,GBP,143597.36,246987.46,SWIFT,Retail,Medium,SE,NZ,1,GKQEPLTZVZ1,VVYYES837IP,17550,29082,Loan Repayment,0,1,1,0,2024-08-30,0,2024-08-30,0,0,1
9531,2025-07-30 07:49:00,GBP,102432.43,176183.78,ACH,Retail,Low,AU,US,1,GQZKGBQN6CL,ELOTCN0G3NE,17552,36702,FX Transfer,0,1,1,0,2025-07-30,0,2025-07-30,0,0,1
224,2024-10-19 16:57:00,GBP,39542.58,68013.24,SWIFT,Retail,Low,GB,AR,1,HJXYSAPU31Q,WKYMDEB43KV,17555,36622,Internal Transfer,0,0,0,0,2024-10-19,0,2024-10-19,0,0,0
8429,2025-08-26 10:30:00,USD,38956.28,52590.98,WIRE,Retail,Medium,US,CN,1,GDSECAHSSHJ,MNPESGV6L7P,17555,23257,FX Transfer,0,0,0,0,2025-08-26,0,2025-08-26,0,0,0
4227,2024-01-18 04:37:00,JPY,15599790.39,171597.69,SWIFT,Corporate,Low,DK,JP,1,LDTDCH5E4EM,OKLODKS5GQ2,17556,31761,Vendor Settlement,0,1,1,0,2024-01-18,0,2024-01-18,0,0,1
5832,2024-02-11 23:11:00,GBP,140403.5,241494.02,SWIFT,Corporate,Low,ES,CN,1,RWNGNLVRRF4,CPJLARTQODT,17556,25256,Payroll,0,1,1,0,2024-02-11,0,2024-02-11,0,0,1
2446,2024-04-29 13:00:00,CAD,69907.09,69907.09,SWIFT,Retail,Low,IT,CN,1,DRLVDEWL4KU,XSSUJP7PJ15,17556,24263,Remittance,0,0,0,0,2024-04-29,0,2024-04-29,0,0,0
234,2024-02-14 16:35:00,INR,6048998.75,96783.98,ACH,Retail,Low,UA,NL,1,MZTTPLWCSMD,TSNEAUHJQIQ,17557,26789,Invoice Payment,0,0,1,0,2024-02-14,0,2024-02-14,1,0,1
520,2024-11-23 18:15:00,INR,1203016.84,19248.27,WIRE,Retail,Low,SE,NL,1,BCARUSLH102,OPNJNLFHLDW,17558,36248,Remittance,0,0,0,0,2024-11-23,0,2024-11-23,0,0,0
8119,2024-06-27 15:12:00,EUR,98125.19,144244.03,SWIFT,Private Banking,Low,JP,HK,1,ZEAXDKJ05DR,GULETR7S2KM,17559,29908,Payroll,0,1,1,0,2024-06-27,0,2024-06-27,0,0,1
5355,2025-08-17 12:44:00,JPY,19537034.36,214907.38,SWIFT,Retail,Medium,US,DK,1,WLXEESPIA3A,LJLEUAT1SCC,17561,27191,Invoice Payment,0,1,1,0,2025-08-17,0,2025-08-17,0,0,1
9222,2025-01-03 17:57:00,CAD,34010.38,34010.38,RTP,Retail,Low,TR,US,1,HFQRRU4WSQL,TZMPPLHCYJR,17563,28203,Loan Repayment,0,0,0,0,2025-01-03,0,2025-01-03,0,0,0
3412,2025-09-26 22:34:00,JPY,5425054.58,59675.6,SWIFT,SMB,Low,CA,IE,1,EBEXCNQO838,RGMXUSDJ48W,17563,30917,Payroll,0,0,0,0,2025-09-26,0,2025-09-26,0,0,0
1534,2024-09-02 11:15:00,EUR,105516.74,155109.61,SWIFT,Corporate,Low,CA,BR,1,XLRDRUQZWFF,YCROCAB3CN8,17564,29764,Internal Transfer,0,1,1,0,2024-09-02,0,2024-09-02,0,0,1
